tab,row,sector,name,column,standard_value,country_value,matched,usability,usabililty_justification,approximate_match,best_match,token_match,label_match,issue,list_name,country
choices,70,,lack_accessible_school,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,71,,lack_classrooms,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,72,,lack_wash_facilities,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,73,,school_closed,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,74,,lack_teacher,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,75,,curriculum_not_useful,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,76,,protection_at_school,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,77,,protection_travel_school,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,78,,child_work_home,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,79,,child_work_outside,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,80,,child_armed_group,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,81,,child_marriage,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,82,,child_health,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,83,,language,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,84,,ban,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,85,,enroll_lack_documentation,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,86,,enroll_displacement,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,87,,discrimination,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,88,,child_graduated,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,89,,other,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,90,,dnk,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,91,,pnta,,,,not matched,,,,,,,Missing in country choices,l_edu_barrier,BFA
choices,93,,rarely,,,,not matched,,,,,,,Missing in country choices,l_fsl_hhs,BFA
choices,94,,sometimes,,,,not matched,,,,,,,Missing in country choices,l_fsl_hhs,BFA
choices,95,,often,,,,not matched,,,,,,,Missing in country choices,l_fsl_hhs,BFA
choices,97,,own_production,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,98,,purchase_cash,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,99,,purchase_credit,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,100,,hunting,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,101,,gathering,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,102,,exchange,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,103,,borrow,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,104,,gift,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,105,,begging,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,106,,assistance_in_kind,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,107,,assistance_cva,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,108,,other,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,109,,dnk,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,110,,pnta,,,,not matched,,,,,,,Missing in country choices,l_fsl_source_food,BFA
choices,112,,yes,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi,BFA
choices,113,,no_had_no_need,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi,BFA
choices,114,,no_exhausted,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi,BFA
choices,115,,not_applicable,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi,BFA
choices,118,,none,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_other,BFA
choices,119,,healthcare,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_other,BFA
choices,120,,shelter,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_other,BFA
choices,121,,education,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_other,BFA
choices,122,,other,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_other,BFA
choices,123,,pnta,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_other,BFA
choices,124,,dnk,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_other,BFA
choices,126,,food,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_en_other,BFA
choices,127,,healthcare,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_en_other,BFA
choices,128,,shelter,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_en_other,BFA
choices,129,,education,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_en_other,BFA
choices,130,,other,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_en_other,BFA
choices,131,,pnta,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_en_other,BFA
choices,132,,dnk,,,,not matched,,,,,,,Missing in country choices,l_fsl_lcsi_en_other,BFA
choices,134,,salaried,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,135,,casual,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,136,,own_business,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,137,,own_production,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,138,,social_benefits,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,139,,rent,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,140,,remittances,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,141,,assistance,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,142,,support_friends,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,143,,donation,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,144,,other,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,145,,none,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,146,,dnk,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,147,,pnta,,,,not matched,,,,,,,Missing in country choices,l_cm_income_source,BFA
choices,149,,fever,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,150,,diarrhoea,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,151,,cough,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,152,,vomiting,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,153,,skin_infection,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,154,,ear_infection,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,155,,other,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,156,,dnk,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,157,,pnta,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_symptoms,BFA
choices,159,,none,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,160,,gov_hospital,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,161,,gov_center,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,162,,gov_post,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,163,,gov_other,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,164,,private_hospital,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,165,,private_clinic,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,166,,private_other,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,167,,ngo_hospital,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,168,,ngo_clinic,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,169,,ngo_other,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,170,,other,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,171,,dnk,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,172,,pnta,,,,not matched,,,,,,,Missing in country choices,l_nut_ind_under5_sick_location,BFA
choices,174,,drinking_water,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,175,,food,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,176,,shelter_housing,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,177,,wash,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,178,,hygiene_nfis,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,179,,non_hygiene_nfis,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,180,,livelihoods_support_employment,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,181,,healthcare,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,182,,psychosocial_support,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,183,,protection_safety,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,184,,education_children,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,185,,legal_documentation,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,186,,telecomunication,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,187,,law_justice,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,188,,women_not_safe,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,189,,need_to_repay_debt,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,190,,access_to_energy,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,191,,none,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,192,,other,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,193,,dnk,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,194,,pnta,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_challenge,BFA
choices,196,,shelter_housing,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,197,,food,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,198,,nutrition_services,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,199,,healthcare,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,200,,seeds_other_agricultural_inputs,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,201,,livelihoods_support_employment,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,202,,drinking_water,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,203,,wash,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,204,,hygiene_nfis,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,205,,non_hygiene_nfis,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,206,,telecomunication,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,207,,need_to_repay_debt,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,208,,education_children,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,209,,psychosocial_support,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,210,,protection_safety,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,211,,legal_documentation,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,212,,access_to_energy,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,213,,none,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,214,,other,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,215,,dnk,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,216,,pnta,,,,not matched,,,,,,,Missing in country choices,l_aap_priority_support_ngo,BFA
choices,218,,do_not_want_assistance,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,219,,in_kind_food,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,220,,in_kind_nfis,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,221,,physical_cash,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,222,,cash_bank_transfer,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,223,,cash_via_prepaid_cards,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,224,,cash_via_mobile_money,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,225,,vouchers,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,226,,services,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,227,,construction_rehabilitation_infrastructure,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,228,,other,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,229,,dnk,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,230,,pnta,,,,not matched,,,,,,,Missing in country choices,l_aap_preferred_modality,BFA
choices,232,,past_30d,,,,not matched,,,,,,,Missing in country choices,l_aap_received_assistance_date,BFA
choices,233,,1_3_months,,,,not matched,,,,,,,Missing in country choices,l_aap_received_assistance_date,BFA
choices,234,,4_6_months,,,,not matched,,,,,,,Missing in country choices,l_aap_received_assistance_date,BFA
choices,235,,7_12_months,,,,not matched,,,,,,,Missing in country choices,l_aap_received_assistance_date,BFA
choices,236,,dnk,,,,not matched,,,,,,,Missing in country choices,l_aap_received_assistance_date,BFA
choices,237,,pnta,,,,not matched,,,,,,,Missing in country choices,l_aap_received_assistance_date,BFA
choices,239,,collective_center,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type,BFA
choices,240,,individual_shelter,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type,BFA
choices,241,,hosted,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type,BFA
choices,242,,hosting,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type,BFA
choices,243,,none,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type,BFA
choices,244,,pnta,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type,BFA
choices,246,,house,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type_individual,BFA
choices,247,,apartment,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type_individual,BFA
choices,248,,unfinished_building,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type_individual,BFA
choices,249,,tent,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type_individual,BFA
choices,250,,makeshift,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type_individual,BFA
choices,251,,other,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type_individual,BFA
choices,252,,dnk,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type_individual,BFA
choices,253,,pnta,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_type_individual,BFA
choices,255,,none,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,256,,lack_privacy,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,257,,lack_space,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,258,,temperature,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,259,,ventilation,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,260,,leak,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,261,,lock,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,262,,lack_lighting,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,263,,difficulty_move,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,264,,other,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,265,,dnk,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,266,,pnta,,,,not matched,,,,,,,Missing in country choices,l_snfi_shelter_issue,BFA
choices,268,,yes_no_issues,,,,not matched,,,,,,,Missing in country choices,l_snfi_fds_cooking,BFA
choices,269,,yes_issues,,,,not matched,,,,,,,Missing in country choices,l_snfi_fds_cooking,BFA
